amount,venue,address,city,city_id,state,state_full,zip,type,inst_id
2542828.05,"Frias Entertainment Group, Inc ",219 E Washington Ave ,Santa Ana,401,CA,California,92701,Live venue operator or promoter,1818
119718.45,Men Alive ,P. O. Box 10754 ,Santa Ana,401,CA,California,92711,Live performing arts organization operator,1819
67324.59,"Nightlife 360 Group, Inc ",301 W. 2nd Street #238,Santa Ana,401,CA,California,92701,Live venue operator or promoter,1820
93272.17,Path Precision Enterprises ,3500 Moore Ave. Suite B,Santa Ana,401,CA,California,92704,Theatrical producer,1821
126167.40,Ritz and Yost Inc ,307 N Spurgeon Street,Santa Ana,401,CA,California,92701,Live venue operator or promoter,1822
32749.80,South Coast Symphony ,13642 WINTHROPE ST ,Santa Ana,401,CA,California,92705,Live performing arts organization operator,1823
146761.50,The Frida Cinema ,305 E. 4th Street #100 ,Santa Ana,401,CA,California,92701,Motion picture theater operator,1824
19251.98,The Wayward Artist ,125 N BROADWAY STE E ,Santa Ana,401,CA,California,92701,Live performing arts organization operator,1825
1559569.95,AMDM Productions LLC ,1482 E Valley Rd Ste 244 ,Santa Barbara,402,CA,California,93108,Live venue operator or promoter,1826
312000.00,Anacapa and Haley Inc ,500 Anacapa St ,Santa Barbara,402,CA,California,93101,Live venue operator or promoter,1827
94910.30,Artspace Inc (dba Center Stage Theater) ,751 Paseo Nuevo ,Santa Barbara,402,CA,California,93101,Live venue operator or promoter,1828
6449136.78,Beautiful Tour Carole Company Limited Partnership ,723 Via Manana ,Santa Barbara,402,CA,California,93108,Theatrical producer,1829
92709.77,Camerata Pacifica ,P.O. Box 30116 ,Santa Barbara,402,CA,California,93130,Live performing arts organization operator,1830
225659.04,Ensemble Theatre Company of Santa Barbara Inc. ,"1330 State Street, Suite 205 ",Santa Barbara,402,CA,California,93101,Theatrical producer,1831
235633.05,EVENTSSB LLC ,630 STATE ST,Santa Barbara,402,CA,California,93101,Live venue operator or promoter,1832
783222.26,Lobero Theatre Foundation ,33 E Canon Perdido St ,Santa Barbara,402,CA,California,93101,Live venue operator or promoter,1833
449654.81,Lucidity Festival LLC ,101 S Quarantina St ,Santa Barbara,402,CA,California,93103,Live venue operator or promoter,1834
1927868.00,Santa Barbara Bowl Foundation ,1122 N. Milpas St ,Santa Barbara,402,CA,California,93103,Live venue operator or promoter,1835
456739.26,"Santa Barbara Center for the Performing Arts, Inc. ",1214 State Street ,Santa Barbara,402,CA,California,93101,Live venue operator or promoter,1836
77723.60,Santa Barbara Festival Ballet ,127 West Canon Perdido Suite A,Santa Barbara,402,CA,California,93101,Theatrical producer,1837
87353.73,Santa Barbara International Film Festival ,1528 Chapala Street Suite 203,Santa Barbara,402,CA,California,93101,Motion picture theater operator,1838
248427.55,Santa Barbara Museum of Natural History ,2559 Puesta del Sol ,Santa Barbara,402,CA,California,93105,Museum Operator,1839
27501.30,Santa Barbara Revels ,"1330 State Street, Suite 203 ",Santa Barbara,402,CA,California,93101,Live performing arts organization operator,1840
96302.39,Santa Barbara Symphony Orchestra Association ,"1330 State Street, Suite 102 ",Santa Barbara,402,CA,California,93101,Live performing arts organization operator,1841
347115.10,"SOHO RESTAURANT, INC. ",1221 State St #205,Santa Barbara,402,CA,California,93101,Live venue operator or promoter,1842
432883.25,The Red Piano LLC ,519 State Street ,Santa Barbara,402,CA,California,93101,Live venue operator or promoter,1843
1323110.25,The Regents of the University of California Santa Barbara ,"Office of Research 3227 Cheadle Hall, 3rd floor",Santa Barbara,402,CA,California,93106,Live venue operator or promoter,1844
21144.15,The Santa Barbara Choral Society ,1330 State St Ste 202,Santa Barbara,402,CA,California,93101,Live performing arts organization operator,1845
22784.37,Wild Up ,50 El Cielito Rd ,Santa Barbara,402,CA,California,90029,Live performing arts organization operator,1846
84305.58,"DCLA Production, LLC ",26722 Lexington Ln ,Santa Clarita,403,CA,California,91350,Live venue operator or promoter,1847
189849.05,Santa Cruz County Symphony Association ,307 Church Street ,Santa Crua,404,CA,California,95060,Live performing arts organization operator,1848
60261.65,Cabrillo Festival of Contemporary Music ,147 South River Street Suite 232,Santa Cruz,405,CA,California,95060,Live performing arts organization operator,1849
371989.00,"Championship Music LLC - DBA ""Moe's Alley"" ",1535 Commercial Way ,Santa Cruz,405,CA,California,95065,Live venue operator or promoter,1850
197082.00,City of Santa Cruz ,307 Church Street ,Santa Cruz,405,CA,California,95060,Live venue operator or promoter,1851
376871.26,Fox Dreams Presents Inc ,333 Lake Ave suite F SUITE F,Santa Cruz,405,CA,California,95062,Live venue operator or promoter,1852
368083.00,Happily Ever Laughter LLC ,211 River St,Santa Cruz,405,CA,California,95065,Live performing arts organization operator,1853
237261.52,Jewel Theatre Company ,1010 River Street ,Santa Cruz,405,CA,California,95060,Live performing arts organization operator,1854
344866.30,Kuumbwa Jazz Society ,320-2 Cedar Street ,Santa Cruz,405,CA,California,95060,Live performing arts organization operator,1855
177347.70,Pulse Productions ,120 Pearl alley ,Santa Cruz,405,CA,California,95060,Live venue operator or promoter,1856
98247.24,Santa Cruz Art League ,526 Broadway ,Santa Cruz,405,CA,California,95060,Museum Operator,1857
40491.21,Santa Cruz County Actors' Theatre Inc ,1001 Center St STE 12,Santa Cruz,405,CA,California,95060,Live performing arts organization operator,1858
68302.73,Santa Cruz County Veterans Memorial Building Board of Trustees ,846 Front St. ,Santa Cruz,405,CA,California,95060,Live venue operator or promoter,1859
257243.00,Shakespeare Play On ,500 Chestnut Street Suite 250,Santa Cruz,405,CA,California,95060,Live performing arts organization operator,1860
65591.10,Snazzy Productions Inc. ,P.O. Box 5124,Santa Cruz,405,CA,California,95063,Live venue operator or promoter,1861
147934.90,Terese A. Thompson Steinmann dba WEST Creative Performing Arts ,526 Broadway ,Santa Cruz,405,CA,California,95010,Live performing arts organization operator,1862
367957.35,"The Regents of the University of California, Seymour Center ",1156 High Street ,Santa Cruz,405,CA,California,95064,Museum Operator,1863
1792327.29,Usually Hip Inc dba The Catalyst Nightclub ,1011 Pacific Avenue ,Santa Cruz,405,CA,California,95060,Live venue operator or promoter,1864
1989373.50,BOBBY DEE PRESENTS ,9950 BELL RANCH DR STE 104 ,Santa Fe Springs,406,CA,California,90670,Live venue operator or promoter,1865
52807.74,"Mayeyo Promotions, Inc. ",11823 Slauson Ave Ste 11,Santa Fe Springs,406,CA,California,90670,Talent representative,1866
68601.59,Soto Entertainment Group ,"12623 IMPERIAL HWY, Suite 207",Santa Fe Springs,406,CA,California,90670,Live venue operator or promoter,1867
473055.65,Allan Hancock College Auxiliary Programs Corporation ,800 S. College Drive ,Santa Maria,407,CA,California,93454,Live performing arts organization operator,1868
63764.64,Arriba Entertainment ,716 E CHAPEL STREET ,Santa Maria,407,CA,California,93454,Live venue operator or promoter,1869
1379025.89,"Cal Gran Entertainment Theatres, LLC ",3170 Santa Maria Way,Santa Maria,407,CA,California,93455,Motion picture theater operator,1870
962342.15,"Cal Gran Theatres, LLC ",3170 Santa Maria Way,Santa Maria,407,CA,California,93455,Motion picture theater operator,1871
5351515.20,Bongo Fury Inc ,3130 Wilshire Boulevard Ste 600 ,Santa Monica,408,CA,California,90403,Talent representative,1872
161668.00,Camp Amplify Inc. ,2450 Colorado Ave Ste 100e ,Santa Monica,408,CA,California,90404,Live performing arts organization operator,1873
48610.55,Daniel Kellner ,814 1/2 14th St. Apt. B,Santa Monica,408,CA,California,90403,Talent representative,1874
307329.64,"Diggit Entertainment Group, Inc. ",3435 Ocean Park Blvd. Suite 107-460 ,Santa Monica,408,CA,California,90405,Talent representative,1875
311544.61,FATED FUTURE LLC ,"3435 Ocean Park Blvd, #107-884 ",Santa Monica,408,CA,California,90405,Talent representative,1876
551912.18,Folklore Inc ,PO Box 7003 ,Santa Monica,408,CA,California,90406,Talent representative,1877
556071.00,Harvelles Entertainment Corporation ,1432 4th ST.,Santa Monica,408,CA,California,90401,Live venue operator or promoter,1878
358374.60,HEC Entertainment of Long Beach Inc ,"1424 4th Street, Suite 217",Santa Monica,408,CA,California,90401,Live venue operator or promoter,1879
69614.61,"Highways, Inc. ",1651 18th Street ,Santa Monica,408,CA,California,90404,Live performing arts organization operator,1880
135734.61,"Jacob Jonas The Company, Inc. ",1223 Wilshire Blvd #296 ,Santa Monica,408,CA,California,90403,Live performing arts organization operator,1881
213384.32,JMA Speakers & Entertainment ,2866 Exposition Blvd #C,Santa Monica,408,CA,California,90404,Talent representative,1882
433633.15,Madison Project ,1900 Pico Blvd ,Santa Monica,408,CA,California,90405,Live performing arts organization operator,1883
417552.30,MIWE LLC ,1323 A THIRD STREET PROMENADE ,Santa Monica,408,CA,California,90401,Live venue operator or promoter,1884
19571.23,Mixed Feelings LLC ,2669 33rd St. ,Santa Monica,408,CA,California,90405,Live venue operator or promoter,1885
151050.35,NITRUS LLC ,3130 Wilshire Blvd Suite 600,Santa Monica,408,CA,California,90403,Talent representative,1886
101560.50,Orrigami Entertainment ,2309 Santa Monica Blvd 347 ,Santa Monica,408,CA,California,90404,Talent representative,1887
157871.92,Santa Monica Group Theatre ,1211 4TH ST STE 201 ,Santa Monica,408,CA,California,90401,Live performing arts organization operator,1888
637704.00,ShareWell dba Cayton Children's Museum ,395 Santa Monica Place Suite 374,Santa Monica,408,CA,California,90401,Museum Operator,1889
9963.17,The Aresis Ensemble Inc. ,2525 Michigan Ave. T1,Santa Monica,408,CA,California,90404,Live performing arts organization operator,1890
30386.96,The Cruz Coalition LLC ,3011 Bentley Court ,Santa Monica,408,CA,California,90405,Live venue operator or promoter,1891
2271154.40,"WILLY BIETAK PRODUCTIONS, INC. ",1404 THIRD STREET PROMENADE SUITE 200,Santa Monica,408,CA,California,90401,Theatrical producer,1892
53415.01,"Santa Paula Theater Center, Inc ",125 South 7th Street ,Santa Paula,409,CA,California,93060,Live venue operator or promoter,1893
285211.45,"Cock A Doodle Doo, Inc. ",1017 Aleppo Dr. ,Santa Rosa,410,CA,California,95409,Live venue operator or promoter,1894
897687.00,DanceSport Real Estate LLC ,415 Davis Street ,Santa Rosa,410,CA,California,95401,Live performing arts organization operator,1895
73101.40,H-Town Youth Theatre dba Left Edge Theatre ,50 Mark West Springs Rd ,Santa Rosa,410,CA,California,95403,Live performing arts organization operator,1896
83299.05,Jest In Time ,115 Coronation Dr ,Santa Rosa,410,CA,California,95401,Live performing arts organization operator,1897
668877.94,"Lakeside Cinema Partners, LLC ",816 4th Street ,Santa Rosa,410,CA,California,95404,Motion picture theater operator,1898
3811785.07,"Lodi Cinemas, LLC ",816 4th Street ,Santa Rosa,410,CA,California,95404,Motion picture theater operator,1899
2164945.15,Luther Burbank Memorial Foundation ,50 Mark West Springs Road ,Santa Rosa,410,CA,California,95403,Live performing arts organization operator,1900
5214091.50,"Midstate Cinemas, LLC ",816 4th St ,Santa Rosa,410,CA,California,95404,Motion picture theater operator,1901
36623.25,Roustabout Theater Inc ,2070 W Hearn Ave ,Santa Rosa,410,CA,California,95407,Theatrical producer,1902
9343503.53,"San Carlos Cinemas, INC ",816 4th Street ,Santa Rosa,410,CA,California,95404,Motion picture theater operator,1903
63664.65,Santa Rosa Salsa ,1824 Peterson Lane ,Santa Rosa,410,CA,California,95403,Live venue operator or promoter,1904
424034.45,Santa Rosa Symphony Association ,"50 Santa Rosa Ave., Suite 410",Santa Rosa,410,CA,California,95404,Live performing arts organization operator,1905
2282530.50,"Sonoma Coast Theater, LLC ",816 Fourth Street ,Santa Rosa,410,CA,California,95404,Motion picture theater operator,1906
478501.86,The Santa Rosa Players DBA 6th Street Playhouse ,52 W. 6th Street ,Santa Rosa,410,CA,California,95401,Live performing arts organization operator,1907
535307.65,"MAVERICK SALOON SY, LLC ",3687 SAGUNTO ST D & E ,Santa Ynez,411,CA,California,93460,Live venue operator or promoter,1908
527000.00,"Michael B. Lippman, Inc dba Lippman Entertainment ",4815 Baseline Avenue ,Santa Ynez,411,CA,California,93460,Talent representative,1909
2327429.02,High Road Touring LLC ,751 Bridgeway ,Sausalito,412,CA,California,94965,Talent representative,1910
798389.10,"Partisan Arts, Inc. ",209 Caledonia St 2nd Flr ,Sausalito,412,CA,California,94965,Talent representative,1911
725500.00,Sausalito Art Festival Foundation ,2400 Bridgeway Suite 220,Sausalito,412,CA,California,94965,Live performing arts organization operator,1912
2671872.95,"SPAGHETTINI, A CALIFORNIA LIMITED PARTNERSHIP ",30005 Old Ranch Prkwy ,Seal Beach,413,CA,California,90740,Live venue operator or promoter,1913
397806.30,BACK ROADS PRODUCTIONS LLC ,7350 FIRCREST AVENUE ,Sebastopol,414,CA,California,95472,Live venue operator or promoter,1914
249747.29,Great Falls Entertainment Inc ,PO Box 520 ,Sebastopol,414,CA,California,95473,Motion picture theater operator,1915
52824.36,"Performing Artists Coalition for Theater, Inc. ",104 N. Main Street ,Sebastopol,414,CA,California,95472,Live performing arts organization operator,1916
1348301.81,Pleasantown Motion Picture Company LLC ,PO Box 520 ,Sebastopol,414,CA,California,95473,Motion picture theater operator,1917
1233652.77,"Sonoma Motion Picture Company, LLC ",P.O. Box 520 ,Sebastopol,414,CA,California,95473,Motion picture theater operator,1918
35443.35,"Surefire Productions, LLC ",12212 FIORI LN,Sebastopol,414,CA,California,95472,Talent representative,1919
109236.94,"AmDewing, Inc. ",15130 Dickens St. #308,Sherman Oaks,415,CA,California,91403,Talent representative,1920
317756.00,Arenanetwork Inc. ,13636 Ventura Blvd #428 ,Sherman Oaks,415,CA,California,91423,Live venue operator or promoter,1921
153760.50,Barbara Rose Entertainment Inc ,14320 Ventura Boulevard ,Sherman Oaks,415,CA,California,91423,Talent representative,1922
1805040.30,Eventos Inc ,15058 Killion St ,Sherman Oaks,415,CA,California,91411,Live venue operator or promoter,1923
57273.75,Shani Mayer ,15484 Moorpark Street Apt 6,Sherman Oaks,415,CA,California,91403,Live performing arts organization operator,1924
1018951.90,Soul Beach Festival Productions ,14622 Ventura #1002 ,Sherman Oaks,415,CA,California,91403,Live venue operator or promoter,1925
